Genre,TrackCount
"champeta, latin, reggaeton",1
"celtic, drum and bass, emcee, jungle, mc, sea shanties",1
"alternative dance, synthpop",1
"afro house, atlanta, hip hop, hip-hop, rap",1
"2020s, boy band, boy group, dance-pop, k-pop, kpop",1
"blues, blues rock, boogie rock, classic rock, country rock, hard rock, heavy metal, jazz fusion, rock",1
"progressive metal, metal, australia, eurovision 2023 artists",1
"arrocha, axe, brega, brega funk, forro, pagode baiano, piseiro, tecnobrega",1
"exotica, guaracha, reggaeton chileno",1
"cumbia, latin, reggaeton, tropical music",1
"2 tone, birmingham, british, c81, dembow, english, new wave, post-punk, rock, rock and indie, ska, two-tone, uk",1
"speed metal, thrash metal, power metal",1
"doo-wop, easy listening soundtracks and musicals, pop, pop soul, rhythm & blues, soul, traditional pop, vocal group",1
"edm, electro house, progressive house, trance",1
"country rock, country",1
"australia, funk, hip hop, neo soul",1
"bass, dubstep, future garage, post-dubstep",1
"classic pop and rock, acid jazz, sophisti-pop",1
"brega funk, piseiro",1
"r&b, somo",1
"celtic rock, folk rock",1
"argentine rock, folklore argentino, latin rock, rock, trova",1
"champeta, latin, salsa, salsa choke",1
"live, american, blues, blues rock, classic pop and rock, classic rock, contemporary folk, country, country rock, dembow, dylan bootleg series, favoritos, folk, folk rock, gospel, greenwich village scene, icon, jazz, pledging my time, pop rock, pop",1
"1970s, 1980s, 1990s, aln-sh, art pop, art rock, british, classic pop and rock, classic rock, english, experimental rock, pop, pop reggae, pop rock, progressive pop, progressive rock, rock, soft rock, uk",1
"anime, city pop, j-pop, japanese indie",1
"ccm, christian, christmas, contemporary christian",1
"bossa nova, brazilian funk, brega, brega funk, forro, funk, mpb, pagode baiano, piseiro, psychedelic pop, psychedelic rock, tropicalia",1
"grime, progressive rock",1
"disco, falsetto, indie, indie pop, indie rock, new wave, pop, russian",1
"arrocha, brega, fado, fado de coimbra, flamenco, folk, forro, piseiro, portugal, portuguese, seresta",1
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, ambient, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, funk pop, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",1
"christmas, easy listening, family guy, jazz, swing, vocal jazz",1
"rock, progressive rock, 70s, 80s, 90s, british, uk, folk rock, art rock, classic rock, pop rock, symphonic rock, english, aor, symphonic prog, classic pop and rock, pop",1
"rock, favoritos",1
"death by heart attack, pop rock, british, english, classic pop and rock, england, uk, funk rock, synthpop, rock, blue-eyed soul, pop",1
"bedroom pop, indie pop, singer-songwriter",1
session,1
"emo rap, hyperpop",1
"folk pop, lofi, folk",1
"734011.jpg, i give up on the immature people in the tags here., ibiza, indie, infantil, instrumental, japan, jazz, john coltrane, josquin, jucanto, jungle, kinderchore, kinderliedjes kapiteinwinokio humo, kindly fix, kindly fixme, klaus baumgart, kpop, la grande sophie, label as artist, latin, leaving on a jet plan, legion of von, likedis auto, lil eazy-e, liturgic, live, liz, liz andrade, local music of iran, loosers that downvote fixmetags are ..., los 24 grandes exitos de la zarzuela, lounge, marilyn manson, mary j blige, mashup, meditation, mega, megafixme, mess, mess mess, mess mess mess, messy tags, meta artist, metal, mexican hip hop, michael jackson, mimicking birds, miroque, mohsen namjoo, montuno, more 70, musica, musical, my sharona, m‌ess, ncs, nederlands, new age, new generations, new generations philip glass, new wave, niroshima, nitzer ebb, no matter how long you keep voting down the fixme tag i will fight you. this should be fixed, no this is still a mess, nox, number 1, old skool of rock disc 1, oldest artist #1, oldest artist rowid, opera, orthodox, ost, papeete, pavarotti, piosenka poetycka muzyka autorska, please consider not using this for artist credits, please fix, please rename to [various artists], pop, pop-rock, popular, practically all these tags are fail, progressive trance, psychobilly, psytrance, punk, punk rock, put in brackets, pzzqxnzt6snn ekrngheoblbupu-, r&b, ragga, rap, razieq, reggae, release, rename into [various artists], rhythm del mundo, rock, rock and roll, rockabilly, ronak bhatt, s.a. souvenirs, shankar jaikishan, shine 4, shwetabh sucks, ska, soft rock, sonic seducer cold hands vi, soul cargo, special purpose, special purpose artist, sprechgesang, still a mess, stop using this for artist credits period!, stop using this for artist credits you are to lazy to look-up",1
"champeta, dancehall, latin, reggaeton",1
"singer-songwriter, r&b, pop, contemporary r&b, hip hop, leftfield",1
"indonesian indie, malay",1
"afroswing, grime, rap, uk grime",1
"band, british, britpop, english, garage rock, garage rock revival, indie, indie rock, post-punk revival, rock, rock and indie, uk",1
"dance-pop, pop, pop rock, upbeat, upbeat pop",1
"aln-sh, folk pop, indie folk, tropical house",1
"american, art-garfunkel, classic pop and rock, folk rock, rock, soft rock",1
"complextro, dub, dubstep, edm, electro house, house, midtempo bass, progressive house",1
"american, americain, neo soul, r&b, soul, soul and reggae, usa",1
"alternative rock, funk rock, latin rock, rock en espanol",1
"electropop, latin alternative, latin indie",1
"ragga, reggae, roots reggae",1
"comedy, standup comedy, turkish hip hop",1
"arabesk, fixme label mess, japanese, person, solo project, turkish pop, visual kei",1
"conscious hip hop, hardcore hip hop, hip hop, laiko, political hip hop, west coast hip hop",1
"arabesk, hard rock, rock and roll",1
"aotearoa, house, new zealand",1
"hip hop, jersey club, jersey club rap, pop rap",1
"adult contemporary, adult standards, american, big band, christmas, easy listening soundtracks and musicals, jazz, jazz-funk, pop, pop rock, rock, swing, traditional pop, vocal jazz",1
"rock, pop, jazz, french, singer, easy listening, actress, sexy, disco, italo-disco, italian pop",1
"c64 remix, melodic techno",1
"arrocha, brega, brega funk, forro, piseiro, seresta",1
"arrocha, axe, brega, forro, pagode baiano, piseiro",1
"2008 universal fire victim, bossa nova, classic pop and rock, folk rock, garage rock, lounge, proto-punk, psychedelic folk, psychedelic pop, psychedelic rock, rock",1
"american, contemporary r&b, pop soul, quiet storm",1
"downtempo, instrumental, hip hop, lo-fi hip hop, boom bap, chillwave, instrumental hip hop, lo-fi",1
"2000s, acoustic rock, alternative punk, country rock, cowpunk, folk punk, folk punk rock, pop and chart, pop punk, punk, punk rock, queercore, skate punk",1
"battle rapper, danish, danish rap, freestyle rapper, hip hop, mcs fight night, mcs fight night 2005, mcs fight night 2007, mcs fight night 2009, mcs fight night champion, rap",1
"jazz, cotm, swing, big band, american composer, clarinet, death by heart attack, 2008 universal fire victim",1
"alternative hip hop, dirty south, gangsta rap, hip hop, rap, southern hip hop, underground hip hop",1
"audio drama, disco, fixme, fuzzy artist-series, post-disco",1
"bassline, house",1
"british, english, glam rock, rock, soft rock, uk",1
"africa, american, americain, aor, argentine trap, classic pop and rock, hard rock, jazz, jazz fusion, neo-progressive rock, nuno, pagan black metal, pop rock, progressive rock, rock, soft rock, trap, usa, west coast rock, yacht rock",1
"2010s, 2020s, dance-pop, pop",1
"latin alternative, spanish-language reggae",1
"rock, singer-songwriter, pop rock, classic pop and rock",1
neue deutsche welle,1
"chanson, quebec, pop",1
"dubstep, electronic, minimal techno, post-dubstep",1
"paula fernandes ao vivo frente.jpg, sertanejo, sertanejo tradicional, sertanejo universitario",1
"german audiobook reader, quiet storm",1
"big room, big room house, dutch house, edm, electro house",1
"celtic, celtic punk, celtic rock, folk punk, punk, punk rock, usa",1
"chile, hip hop, hip-hop, latin alternative, latin hip hop, rapper",1
"eurovision 2022 artists, norwegian pop",1
"aln-sh, bogus artist, christmas, fixme, needs disambiguation",1
"annotation, pop",1
"soul, pop rap, wonky, contemporary r&b, alternative r&b",1
"pop and chart, uk, british, pop, english, boy band",1
"american, blues, christmas music, disco, film soundtrack, funk, highlife, rhythm & blues, rhythm and blues, rnb, rock and indie, soul",1
"christmas, new wave, new york, rock and indie, usa",1
"alternative rock, art rock, britannique, british, britpop, chamber pop, dream pop, english, indie pop, indie rock, manchester, post-britpop, post-rock, rock, rock and indie, space rock revival, uk",1
"british hip hop, grime, house, uk grime",1
"+usa california, acoustic rock, alternative, alternative rock, american, americain, chamber pop, downtempo, indie, indie folk, indie pop, indie rock, lo-fi, rock, rock and indie, singer-songwriter, singer",1
"songwriter, slowcore, trip hop, usa",1
"emo rap, horrorcore, punk rap, rage rap, rap metal, trap metal",1
"french indie pop, indie pop, indietronica, tropical house",1
"remix, usa",1
"gospel, piseiro",1
"fado, fado de coimbra, flamenco, folk, forro, piseiro, portugal, portuguese",1
"bachata, classical, composer, merengue, spanish composer",1
"734011.jpg, i give up on the immature people in the tags here., ibiza, indie, infantil, instrumental, japan, jazz, john coltrane, josquin, jucanto, jungle, kinderchore, kinderliedjes kapiteinwinokio humo, kindly fix, kindly fixme, klaus baumgart, kpop, la grande sophie, label as artist, latin, leaving on a jet plan, legion of von, likedis auto, lil eazy-e, liturgic, live, liz, liz andrade, local music of iran, loosers that downvote fixmetags are ..., los 24 grandes exitos de la zarzuela, lounge, marilyn manson, mary j blige, mashup, meditation, mega, megafixme, mess, mess mess, mess mess mess, messy tags, meta artist, metal, michael jackson, mimicking birds, miroque, mohsen namjoo, montuno, more 70, musica, musical, my sharona, m‌ess, ncs, nederlands, neoperreo, new age, new generations, new generations philip glass, new wave, niroshima, nitzer ebb, no matter how long you keep voting down the fixme tag i will fight you. this should be fixed, no this is still a mess, nox, number 1, old skool of rock disc 1, oldest artist #1, oldest artist rowid, opera, orthodox, ost, papeete, pavarotti, piosenka poetycka muzyka autorska, please consider not using this for artist credits, please fix, please rename to [various artists], pop, pop-rock, popular, practically all these tags are fail, progressive trance, psychobilly, psytrance, punk, punk rock, put in brackets, pzzqxnzt6snn ekrngheoblbupu-, r&b, ragga, rap, razieq, reggae, release, rename into [various artists], rhythm del mundo, rock, rock and roll, rockabilly, ronak bhatt, s.a. souvenirs, shankar jaikishan, shine 4, shwetabh sucks, ska, soft rock, sonic seducer cold hands vi, soul cargo, special purpose, special purpose artist, sprechgesang, still a mess, stop using this for artist credits period!, stop using this for artist credits you are to lazy to look-up",1
"00s, 10s, 80s, 90s, blues, bolero, brown-eyed soul, classic pop and rock, country, cumbia, dembow, folk, latin, mexico, norteno, rock, tex-mex, usa, zydeco",1
"punk, rock, t-pop, thai pop",1
"british, electronic, english, european, pop, pop and chart, uk, uk garage",1
"hip-hop, us, hip hop, rapper",1
"1990s, 2000s, bubblegum pop, dance-pop, death by drowning, hip hop, pop, pop rap, teen pop",1
"brazilian funk, funk, funk pop, pagode",1
"classical, composer, conductor, european, german, german composer, naxos piano trios, organist, pianist, romantic, romantic classical",1
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, ambient, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, emo rap, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",1
"german, german hip hop, german pop, german-lyrics, hip hop, pop rap",1
"blues, boogie-woogie, new orleans blues, nu disco, piano blues",1
"brazilian funk, brega, brega funk, funk, pagode",1
"alternative rock, brazilian funk, brega funk, funk, funk carioca, hip hop, rap, rock, russian",1
"operatic pop, oriental ballad, pop",1
"industrial metal, metal, black metal, melodic black metal, symphonic black metal",1
"blinkie, deep house, edm, electronic, house",1
"grime, hip-hop, london, mc, rapper, soul and reggae, uk, uk grime",1
"boy band, christmas, doo-wop, motown, pop",1
"american, blues, blues rock, classic pop and rock, classic rock, country rock, electric blues, instrumental rock, jam, jam band, melbourne bounce, pop rock, psychedelic rock, rock, southern rock, the allman brothers band",1
"alternative rock, art pop, dream pop, indie pop",1
"alternative pop, folk rock, rock, rock and indie, soul, surf rock",1
"disco, philly soul, punk",1
"mexican pop, latin, salsa, latin pop, mariachi, pop, ranchera",1
"manele, oyun havasi",1
"chicha, cumbia, guaracha, latin, tropical, tropical music, vallenato",1
"classical, composer, conductor, european, german, german composer, naxos piano trios, organist, pianist, romantic, romantic classical, salsa",1
"pop, teen pop, french",1
"a cappella, christmas",1
"dancehall, desi hip hop, hindi hip hop, schlager, soca",1
"dixieland, jazz, swing",1
"electro-industrial, electronic, electronic rock, electropop, experimental rock, industrial, industrial rock, neo-psychedelia, noise rock, post-industrial, witch house",1
"dutch, electronic, indie pop, nederpop, pop, singer-songwriter",1
"latin rock, punk, ska, ska punk",1
"bachata, latin, latin pop, salsa, son cubano, timba",1
"2008 universal fire victim, aln-sh",1
"forro, mpb, piseiro, singer-songwriter",1
piseiro,1
"chilean folklore, folclor andino, folklore, folklorista, guaracha, latin folklore, playa linda, politico, pucon, sur de chile, traiguen, villarrica",1
"jazz, jazz fusion, vocal jazz",1
"2000s, 2000s cantopop group, 2000s hong kong debut, cantopop, cantopop boy group, cantopop duo, duo, teen pop",1
"alt country, alternative country, alternative rock, american, americana, country, english, folk rock, indie rock, rock, roots rock, singer-songwriter",1
"american, americana, canadian, classic pop and rock, country rock, folk rock, north americana, pop rock, rock, roots rock, singer-songwriter, singer",1
"brazilian pop, funk pop",1
"east coast hip hop, pop rap, soul and reggae, hip hop",1
indie quebecois,1
"alternative, electronic, seoul",1
"christmas, comedy, danish, dansktop",1
"regional mexicano, banda sinaloense, banda de zacatecas",1
"alternative rock, british, english, punk, rock, ska",1
"brett, canadian, country, kissel, rock",1
"chilean mambo, flamenco urbano, reggaeton chileno",1
"dansktop, hip hop, rap, rapper",1
"dembow, salsa choke, timba",1
"east coast hip hop, us, hip-hop, hip hop, reggaeton, rapper",1
"dembow, latin, merengue",1
"eurovision song contest, eurovision song contest 1985, german, latin hip hop, schlager",1
"american, broadway, cotm candidate, death by heart failure, jazz, pop, vocal jazz",1
"norwegian, singer, metal, gothic rock, pop rock",1
"alternative pop, electropop, nightcore",1
"alt-country, singer-songwriter, united states, urbano latino",1
old-time,1
"finnish, gothic metal, gothic rock, hard rock, melodic rock",1
"alternative hardcore, electronicore, metalcore, post-hardcore",1
"dance-pop, pop, britney spears, uk, wanessa, michael jackson",1
"jazz, swing, vocal jazz, death by diabetes, death by heart failure",1
"emo, pop punk",1
"uk funky, uk garage",1
"acoustic blues, acoustic chicago blues, acoustic pop, acoustic texas blues, blues, chicago blues, country blues",1
"punk rock, reggae",1
"actor, christmas, danish",1
"canadian, classic pop and rock, electronic, folktronica, idm",1
"belgium, male vocalists, producer, singer-songwriter",1
"edm trap, future bass",1
"canadian hip hop, hip hop",1
"r&b, aln-sh, traditional pop, rock & roll, pop, rock and roll, doo-wop, classic soul, rock-and-roll, death by pneumonia, death by heart attack, northern soul, soul, rhythm & blues, chicago soul, pop soul, classic pop and rock",1
"dance-pop, hip hop, pop-rap, rock, synthpop",1
"entehno, folk pop, greek pop, laiko, laiko",1
"european, german, schlager, schlagerparty, volkstumliche musik",1
"alternative, alternative metal, alternative rock, cumbia, hard rock, metal, nu metal, pop and chart, pop rock, rap rock, rock, turreo",1
"alternative rock, american, composer, industrial, industrial metal, industrial rock, metal, rock, score, soundtrack",1
"dance-pop, disco, german hip hop, hi-nrg, new wave",1
"pop rock, pop soul",1
"dance, nederpop, pop, rock and roll",1
"classical, german, german composer, production music, opera, composer, romantic, european, die walkure, romantic classical",1
"brazilian pop, brega funk, brill building, classic pop and rock, folk, funk pop, pop, singer-songwriter, singer",1
"brazilian rock, indie rock",1
"alternative rock, american, americain, bay area, bay area punk, california punk, classic hardcore punk, classic pop punk, classic punk, hardcore punk, los angeles, los angeles punk, melodic hardcore, pop punk, punk, punk rock, rock, ska punk, skate punk, usa",1
"latin folklore, traditional music",1
"chilean, dance and electronica, electronic, electronica, european, german, microhouse, minimal techno, south american, techno",1
"punk, italy, poviglio",1
"jazz, post-bop, hard bop",1
"actor, dansktop, german audiobook reader",1
"uk, warp, northern irish, rock and indie",1
"pop, hip hop rnb and dance hall, american idol, contemporary r&b, dance-pop",1
"hello project, hello project groups, hello project kids, j-pop, つんく♂フロテュース",1
"christmas, schlager",1
"acoustic rock, alternative rock, poland, polish, pop rock, post-punk, punk, rock, tropical house, warsaw city folk",1
"french, france, francophone, francais, singer, lyricist, parolier, chanteur",1
"alternative, alternative dance, alternative rock, belgian, dance, dance and electronica, dance-punk, electro house, electroclash, electronic, european, indie rock, new rave, rock",1
"folk, celtic, irish rebel traditional",1
"blacklist, american, celtic, contemporary r&b, criminal, gospel, hip hop, hip hop rnb and dance hall, hip hop soul, hip-hop, in jail, neo soul, new jack swing, pop, pop rap, pop soul, quiet storm, r&b, rapist, rnb, soul",1
"2008 universal fire victim, blues rock, glam metal, hard rock, heavy metal, moombahton",1
"danish, dansktop, pop rock, rock",1
"2008 universal fire victim, classic pop and rock, dembow, folk rock, garage rock, proto-punk, psychedelic folk, psychedelic pop, psychedelic rock, rock",1
"alternative rock, dembow, indie rock, j-pop, pop punk, pop rock",1
"latin, latin urban, reggae, reggaeton",1
"2010s, alternative country, country, country pop, country rock, roots rock, southern rock",1
"abstract, electronic, electronica, experimental, german indie, german pop, hip-hop, idm, many singles, noise, psychedelic pop, psychedelic rock, psychobilly, rock n roll",1
"edm, electro house",1
"big room, frenchcore, hardcore, hardcore techno, hardstyle",1
"big room, hardcore, hardstyle",1
"electro house, electronic, festival progressive house, house",1
"pop soul, r&b, neo soul, dance-pop",1
"indie folk, southern gothic",1
"10s, alternative rock, chile, experimental, fusion, impresionista, instrumental rock, jazz rock, la escena, math rock, post-rock, rock, shoegaze, valdivia, los rios, xiv region, campus miraflores, acustica uach, uach, acustica, conservatorio de musica",1
"folclor andino, latin folk, latin folklore, nueva trova",1
"artist, hip hop, independent artist, musical artist, rock and roll, soul, trap",1
"deep house, pop soul",1
"argentine rock, latin alternative, latin folk, latin indie, mexican indie, t.c. matic",1
"alas de hierro, dulce mal, el farol, el paso, feel it still, juarez, latin alternative, latin indie, mexican indie, musica fronteriza, nea, once once, the chamanas",1
"hip hop, rhythm and blues",1
"rock, oi, rac",1
"not god-damn easy listening, american, classical, easy listening soundtracks and musicals, film composer, jazz, not easy listening, score, score composer, soundtrack, soundtrack composer",1
"disco, euro-disco, eurodance, europop, italo-disco, pop",1
"danish, dansktop, pop",1
"alternative rock, electronic rock, synthpop",1
"estados unidos, glam, glam metal, glam rock, hard rock, heavy metal, metal",1
"german, german pop, pop, soul",1
"folk, country, country rock, americana",1
"brazilian, group, rap",1
"canadian, canadian hip hop, dance and electronica, hip hop, maestro, wesley, williams",1
"classical, british, uk, opera, composer, english, symphony, concerto, romance, the elgar society, british composer, romantic classical, choral symphony",1
"minimalism, neoclassical, pop rock",1
"flemish, folk, latin, pop, spanish",1
wip,1
"audiobook, brazilian funk, funk, has german audiobooks",1
"american, electro, hip hop, hip-hop, pop and chart, west coast hip hop",1
"angel haze, hip hop, queer, raeen roes",1
"avant-folk, classic pop and rock, elephant 6, folk rock, folk-fuzz, indie folk, indie rock, lo-fi, lo-fi indie, neo-psychedelia, noise pop, psychedelic folk, singer-songwriter, singer",1
"2010s, ambient trance, dance and electronica, electronic, progressive electronic, progressive house, progressive trance, richard bedford, seen live, trance, vocal trance",1
"drum and bass, techstep",1
"alte, nigerian drill, afrobeat, afrobeats, afro soul, afro r&b, afropop",1
"hip hop, instrumental hip hop, chillwave, lo-fi, lo-fi hip hop, downtempo, instrumental, boom bap, tropical house",1
"american, classical, composer, country, musical",1
"tribe called red, pow, wow, step, canadian, powwow-step, electronic, canada, native american music",1
"pop, folk, folk rock, celtic, irish folk, celtic rock, celtic punk, newfoundland, singer",1
"songwriter, contemporary celtic, sea shanties, celtic rock, sea shanties, celtic, celtic punk",1
"j-pop, n2",1
"krautrock, dub, rock, uk, england, indie, post punk, english, british, rock and indie, alternative, post-punk, punk, new wave, art punk, experimental rock, alternative dance, alternative rock, dansk pop",1
"jazz fusion, flamenco, jazz",1
"samba, funk melody, pop, brazilian, pagode",1
"hip hop, gangsta rap, hip hop rnb and dance hall, east coast hip hop, afro tech",1
"latin r&b, colombian pop, latin alternative, latin indie",1
"hardcore techno, hardstyle, hypertechno",1
"danish, dansktop, progressive rock, rock",1
"folk, dansk pop, dansk rap",1
"rock, 2240665859492",1
"progressive rock, pop rock, jazz fusion, symphonic rock, art rock, pop, glam rock, trap soul",1
"singer-songwriter, alternative pop",1
"latin pop, latin folk, trova, latin pop",1
"rock, american, indie rock, noise pop, dream pop, classic pop and rock, the lost generation, tech house, house, bass house",1
"avant-garde metal, avant-garde jazz",1
"hip hop, pop rap, dancehall, deutschrap, german hip hop",1
"electronic, house, dance, latin",1
"producer, grime",1
"folk, singer-songwriter, folk rock, soft rock, pop rock, aor, yacht rock, liedermacherin, techno, acid techno, hard techno",1
"pop, alternative rock, indie rock, indie pop, deutschrock, german rock, deutschpop, german pop, schlager, schlagerparty",1
"slowcore, dream pop",1
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, nu disco",1
"indie rock, indie pop, indie folk, indietronica, classic pop and rock, folk",1
"house, progressive house, electro house, progressive house, edm",1
"american, blues, christmas music, disco, film soundtrack, funk, latin jazz, rhythm & blues, rhythm and blues, rnb, rock and indie, soul",1
"jazz, french, chanson francaise, cabaret, chanson, french pop",1
"tech trance, trance",1
"contemporary jazz, electropop, jazz, jazz fusion, latin jazz, world",1
son cubano,1
"dance and electronica, electronic, pop",1
"edit, maori, pop, alternative pop, alt-pop, cyber-pop, experimental pop, alternative, hyper-pop",1
"awesomename, hiphop, us, hip hop, nerdcore, brazilian trap, trap",1
"j-pop, エレクトロニック",1
"classical, contemporary classical",1
"us, physicist, pimp",1
"british, english, pop, pop and chart, pop punk, pop rock, synth-pop, uk",1
"swedish, punk",1
"alternative, australian, 00s, 80s, alternative rock, ambient, aus, aussie, australia, chillout, dream, electronica, ethereal, famous, female, female vocals, fun, indie, synth pop, birp, dance, pop, electro, electronic, female vocalists",1
"malaysian, singer, borneo, folk, malaysian pop",1
"punk, punk rock, usa, pop punk, skate punk, chicago, comedy",1
"terf, queerphobe, fascist, has german audiobooks, uk, deu, english, british, author, non-musician, transphobe, audiobook, fantasy, reggaeton chileno",1
"uk drill, grime, drill, uk grime, aussie drill",1
"blues, chicago blues, piano blues, blues, classic blues",1
"contemporary folk, hispanic american folk music, nueva cancion latinoamericana, nueva cancion, nueva cancion chilena, chilean music, tonada chilena, death by suicide, folkre, chile, singer-songwriter, latin folklore, latin folk",1
"reggae, reggaeton, dansk pop, dansk rap, dansktop",1
"danish, dansktop, disco",1
"garage, art pop, one beatles, popular music, a filk artist, british rhythm & blues, beat music, get back, favoritos, the beatles-primal colours, reino unido, rock groups, vyrzukhisuc-artiest, dembow",1
"latin pop, latin rock, rock en espanol, argentine rock, latin rock, latin alternative",1
"garage, art pop, one beatles, popular music, a filk artist, british rhythm & blues, beat music, get back, favoritos, the beatles-primal colours, reino unido, rock groups, vyrzukhisuc-artiest, rock en espanol, argentine rock, latin rock, latin alternative",1
"rap, hip-hop, hip hop",1
"shaunbate, house, deep house, pop, dance-pop, electropop, tropical house",1
"acoustic pop, folk pop",1
"rock, pop, british, uk, 2000s, english, classic pop and rock, n2, wip, retro soul",1
"norsk rock, space rock",1
"danish, electronic rock",1
"comedy, pop, schlager",1
"norwegian hip hop, dansk rap",1
"hip hop, trap, dansk rap",1
"pop, rap, hip-hop, hip hop, pop rap, rapper, lesbian, r&b, contemporary r&b, 2010s, hardcore hip hop, alternative r&b, trap, canadian hip hop, trap rap, rap us, hardcore hip, cotm candidate, luxury rap, relic inn, 2020s, pedophilia, dembow",1
"rock, progressive rock, american, experimental, progressive, art rock, experimental rock, avant-garde, satire, classic pop and rock, proto-punk, tape music, sound art, minimal synth, experimental electronic, art pop, multimedia, zolo, musical parody, dada, ralph records, weird america, dembow, reggaeton chileno",1
"electro, art pop",1
"latin, yolandita monge, latin pop, moombahton",1
"hardstyle, big room",1
"folk rock, art pop, indie folk, folk, singer-songwriter, indie folk",1
"latin afrobeats, latin urban, reggaeton, reggaeton chileno, reggaeton mexa",1
"electronic, downtempo, house, british, electro, uk, breakbeat, turntablism, english, ninja tune, hip hop rnb and dance hall, sampling",1
"pop, soul, pop rock, deutsch-pop, german pop",1
"contemporary christian, christian pop, christian, christian alternative rock, ccm, cedm",1
"pop rock, j-pop, pop punk, alternative rock, indie rock, trap latino",1
"pop, dance, hip hop, reggae, contemporary r b, electropop, rnb, barbadian, icon, dance-pop, dancehall, electro house, pop and chart, female vocal, pop soul, rihanna, barbadien, barbados, barbade, rehab, r&b, contemporary r&b, pop culture, influential pop star, pop star",1
"rock, indie rock, pop rock",1
"brazilian funk, de, drum and bass, funk, funk consciente, funk de bh",1
"piseiro, forro, brega funk, brazilian funk, brega, arrocha",1
"banda, cumbia nortena, musica mexicana, norteno, norteno-sax, regional mexicano",1
"tropical music, villancicos",1
"singer, songwriter",1
"alternative r&b, art pop, electronic, electropop, phonetic phail, pop, singer-songwriter",1
"guaracha, latin house, techengue",1
"argentine rock, ballad, blues rock, latin, latin american, latin ballad, latin pop, latin rock, pop, pop rock, rock, trova",1
"new wave, synthpop, post-punk",1
"argentine rock, latin alternative",1
"bolero, salsa",1
"argentine singer, argentine songwriter, ballad, latin, latin ballad, latin pop, pop, singer, singer-songwriter, sonngwriter, traditional pop",1
"alternative, indie, latin, latin alternative, latin indie, mexican indie, rock, rock en espanol",1
"latin alternative, latin folk, trova",1
"house, pop, rock, schlager, schlagerparty, volksmusik",1
"00s, 70s, 80s, 90s, american, americain, anniversary, contemporary r&b, dance, dance-pop, dance-rock, film soundtrack, funk, funk rock, german pop, james scutt, minneapolis sound, neo-psychedelia, pop, pop and chart, pop rock, pop soul, pop",1
"rock, pretzelbodylogic, prince revolution, psychedelic pop, psychedelic soul, punk, r&b, robin, rock, schlager, schlagerparty, server name, soul, synth funk, usa",1
"german indie pop, german indie, german pop",1
"hip hop, german hip hop, german pop",1
"dancehall, lovers rock, reggae, riddim",1
"chanson, childrens music, french pop",1
"banda, mariachi, ranchera",1
"baroque, chicha, classical, composer, cumbia, electrocumbia, french composer, villancicos, viola da gamba",1
"agronejo, arrocha, forro, piseiro, sertanejo",1
"brazilian hip hop, brazilian trap, hip hop, hip hop rnb and dance hall, hip-hop, producer, rapper, trap, trap funk",1
"alban berg, boulez pierre messiaen olivier, brazilian funk, brega funk, classical, composer, conductor, contemporary classical, french composer, french conductor, funk, grammy winner, mahler",1
